sentence_lemma	sentence_token	index_lemma	index_token	lemma
denn es sein gar keine Grund vorhanden $ weshalb $ wenn eine klage- oder Beschwerderecht vorliegen $ d Regierung als Ganze anders behandeln werden sollen $ wie d einzeln Beamtete $ im Gegenteil werden dabei $ da d letztere im Auftrag d Verordnung d erstere handeln $ entweder d persönlich Haftung d Beamtete verschwinden $ oder es werden zwei Art d Haftung für dieselbe Tatsache eintreten $ eine als Klagerecht für d Beamtete $ die andere als Verantwortlichkeit für d Regierung $	Denn es ist gar kein Grund vorhanden , weßhalb , wenn ein Klage- oder Beschwerderecht vorliegt , die Regierung als Ganzes anders behandelt werden soll , wie der einzelne Beamtete ; im Gegentheil würde dabei , da der letztere im Auftrag der Verordnung der ersteren handelt , entweder die persönliche Haftung des Beamteten verschwinden , oder es würden zwei Arten der Haftung für dieselbe Thatsache eintreten , eine als Klagerecht für den Beamteten , die andere als Verantwortlichkeit für die Regierung .	15	15	vorliegen
daß d echt Quittung seine Zeit verbrennen werden sein $ sein eine von berufen Seite aufgestellt Behauptung $ an die Wahrheit zu zweifeln unsere Erachten keine Grund vorliegen $	Daß die echten Quittungen seiner Zeit verbrannt worden sind , ist eine von berufener Seite aufgestellte Behauptung , an deren Wahrheit zu zweifeln unseres Erachtens kein Grund vorliegt .	27	27	vorliegen
da derartig aber in Platen's Distichon nicht vorliegen $ so halten ich mit sie d Pentameter-Anfang bleiben d Stolz Deutschland nicht für musterhaft $ sondern für hart $	Da derartiges aber in Platen's Distichon nicht vorliegt , so halt ich mit Ihnen den Pentameter-Anfang Bleiben der Stolz Deutschland's nicht für musterhaft , sondern für hart .	7	7	vorliegen
in eine Zeit wie d jetzig wo solch Armeebefehl und Tagesbefehl vorliegen $ dürfen wir keine Tag ausschließen $ um die zu verhandeln was d Land interessieren können $ d Versammlung werden sich sonst d groß Verantwortung aussetzen und d vergießen Blut werden auf unsere Kopf kommen $ denn niemand wissen $ was wir d morgend Tag bringen $	In einer Zeit wie die jetzige wo solche Armeebefehle und Tagesbefehle vorliegen , dürfen wir keinen Tag ausschließen , um das zu verhandeln was das Land interessiren könnte , die Versammlung würde sich sonst der größten Verantwortung aussetzen und das vergossene Blut wurde auf unsere Kopfe kommen , denn Niemand weiß , was uns der morgende Tag bringt .	11	11	vorliegen
d Theologe finden $ daß eine solch Ausdehnung d ursprünglich Begriff d Obrigkeit $ wie er in d h. Schrift vorliegen $ nicht allein vollkommen entsprechen $ sondern durch dieselbe voraussetzen $ fordern werden $	Die Theologen fanden , daß eine solche Ausdehnung dem ursprünglichen Begriffe der Obrigkeit , wie er in der h. Schrift vorliege , nicht allein vollkommen entspreche , sondern durch dieselbe vorausgesetzt , gefordert werde .	20	20	vorliegen
ob d Mangel an Kristallisationsfähigkeit d Eiweißstoff unter alle Umstand zukommen d. h. eine sogenannt Grundeigenschaft dieselbe sein $ oder nur unter ähnlich als d sein $ in welchen wir sie im tierisch Körper antreffen $ müssen so lange zweifelhaft bleiben $ als nicht ausgedehnt Versuch zur Herstellung d kristallinisch Zustand vorliegen $	Ob der Mangel an Krystallisationsfähigkeit den Eiweissstoffen unter allen Umständen zukommt d. h. eine sogenannte Grundeigenschaft derselben ist , oder nur unter ähnlichen als die sind , in welchen wir sie im thierischen Körper antreffen , muss so lange zweifelhaft bleiben , als nicht ausgedehntere Versuche zur Herstellung des krystallinischen Zustandes vorliegen .	51	51	vorliegen
d lustig Person fassen sich in d Einheit d objektiv und subjektiv Komische zusammen und sprechen ebenso auch eine Ahnung d allgemein Widerspruch aus $ die sich in d handgreiflich verbergen $ welche sie vorliegen $ aber vergleichungsweise bewußtlos $ wie sie bleiben $ haben sie sich weder zu d sittlich Tiefe ausbilden $ noch d unendlich Schmerz erleben $ die d wirklich Humor voraussetzen $ daher bringen es jen Ahnung weder zu eine tief Reflexion in sich $ noch zu eine wahr Allgemeinheit d Gedanke $ daher bleiben hier auch d Gefühl d unendlich Widerspruch in d Natur-Element ungebrechen Lustigkeit stehen $	Die lustige Person faßt sich in die Einheit des objectiv und subjectiv Komischen zusammen und spricht ebenso auch eine Ahnung des allgemeinen Widerspruchs aus , der sich in dem handgreiflichen verbirgt , welcher ihr vorliegt ; aber vergleichungsweise bewußtlos , wie sie bleibt , hat sie sich weder zu der sittlichen Tiefe ausgebildet , noch den unendlichen Schmerz erlebt , den der wirkliche Humor voraussetzt ; daher bringt es jene Ahnung weder zu einer tieferen Reflexion in sich , noch zu einer wahren Allgemeinheit des Gedankens , daher bleibt hier auch das Gefühl des unendlichen Widerspruchs in dem Natur-Elemente ungebrochener Lustigkeit stehen .	34	34	vorliegen
man erinnern sich $ daß beim Orinoco bis jetzt d Geograph zwei besondere $ aber gleich wichtig Problem vorliegen $ d Lage seine Quelle und d Art seine Verbindung mit d Amazonenstrom $	Man erinnere sich , daß beim Orinoko bis jetzt den Geographen zwei besondere , aber gleich wichtige Probleme vorlagen : die Lage seiner Quellen und die Art seiner Verbindung mit dem Amazonenstrom .	18	18	vorliegen
$ seine Note an d Prinz von Kun behandeln vorzüglich d eventuell Verlängerung d fünfjahrig Aufschub $ er sein überzeugen $ dass d preußisch Regierung solch bereitwillig zugestehen werden $ wenn triftig Grund vorliegen $ d Entscheidung darüber $ welche von Zeit und Umstand abhangen $ müssen dieselbe aber vorbehalten bleiben $	— Seine Note an den Prinzen von Kuṅ behandelte vorzüglich die eventuelle Verlängerung des fünfjährigen Aufschubes : er sei überzeugt , dass die preussische Regierung solche bereitwillig zugestehen werde , wenn triftige Gründe vorlägen ; die Entscheidung darüber , welche von Zeit und Umständen abhinge , müsse derselben aber vorbehalten bleiben .	33	33	vorliegen
wenn auch d gemsewild in unsere Ost-Alpe vor 300 Jahr selbst in d unter berg- und Waldregion nicht selten sein $ worüber genügend Beweis vorliegen $ so haben sich doch d Jäger $ ebenso wie d Hirte $ weit früh alle Hochtal bis hinauf zur Gletscherregion erobern $	Wenn auch das Gemswild in unseren Ost-Alpen vor 300 Jahren selbst in der unteren Berg- und Waldregion nicht selten war , worüber genügende Beweise vorliegen , so hatte sich doch der Jäger , ebenso wie der Hirte , weit früher alle Hochthäler bis hinauf zur Gletscherregion erobert .	24	24	vorliegen
ob Schuld vorliegen $ werden d Straferichter hier nach denselben Grundsatz zu prüfen haben $ wie bei d Polizeiübertretung $ Bd. i § 22 $ $ es handeln sich auch hier um Nichterfüllung eine öffentlichrechtlich Verbindlichkeit $	Ob Schuld vorliegt , wird der Strafrichter hier nach denselben Grundsätzen zu prüfen haben , wie bei der Polizeiübertretung ( Bd. I § 22 ) ; es handelt sich auch hier um Nichterfüllung einer öffentlichrechtlichen Verbindlichkeit .	2	2	vorliegen
indessen behalten d siamesisch Regierung sich d Recht vor $ d Ausfuhr von Reis zu verbieten $ wenn ihr Meinung nach Grund vorliegen $ eine Mangel im Land zu befürchten $	Indessen behält die siamesische Regierung sich das Recht vor , die Ausfuhr von Reis zu verbieten , wenn ihrer Meinung nach Grund vorliegt , einen Mangel im Lande zu befürchten .	22	22	vorliegen
es sein aber überhaupt auch in alle von B. angeführt Beispiel Haftbarkeit für d Erfolg begründen $ wenn nur wirklich eine Fahrlässigkeit vorliegen $ d. h. es d Handelnde voraussehbar sein sein $ daß er durch seine Handlung mit einige Wahrscheinlichkeit eine konkret strafrechtlich Erfolg herbeiführen werden $ und eine Willenszusammenhang zwischen Handlung und Erfolg bestehen $	Es ist aber überhaupt auch in allen von B. angeführten Beispielen Haftbarkeit für den Erfolg begründet , wenn nur wirklich eine Fahrlässigkeit vorlag , d. h. es dem Handelnden voraussehbar gewesen war , daß er durch seine Handlung mit einiger Wahrscheinlichkeit einen concreten strafrechtlichen Erfolg herbeiführen werde , und ein Willenszusammenhang zwischen Handlung und Erfolg bestand .	22	22	vorliegen
d Entfernung d Schlacke aus d Hochofen sein ziemlich einfach $ wenn dieselbe dünnflüssig genug sein $ um von selbst abfließen $ eine Fall $ welche bei alle mit heiß Winde betreiben Kokshochofen und auch bei d auf Weißeisen arbeitend Holzkohlenhochofen vorliegen $	Die Entfernung der Schlacke aus dem Hochofen ist ziemlich einfach , wenn dieselbe dünnflüssig genug ist , um von selbst abzufliessen , ein Fall , welcher bei allen mit heissem Winde betriebenen Kokshochöfen und auch bei den auf Weisseisen arbeitenden Holzkohlenhochöfen vorliegt .	41	41	vorliegen
hier sein denn zu sagen $ daß eine überschaulich Teil d Gebirge $ oder d Ebene $ vorliegen müssen $ die eine Vorstellung von d übrig Form $ Höhe $ Breite $ Länge d Gebirge geben $	Hier ist denn zu sagen , daß ein überschaulicher Theil des Gebirges ( oder der Ebene ) vorliegen muß , der eine Vorstellung von der übrigen Form , Höhe , Breite , Länge des Gebirges gibt .	17	17	vorliegen
mit Unrecht $ denn Culpa können nur vorliegen $ wenn d Erfolg bestimmen von d Willen ablehnen sein sein $	Mit Unrecht , denn culpa kann nur vorliegen , wenn der Erfolg bestimmt von dem Willen abgelehnt gewesen war .	7	7	vorliegen
